epoch,loss,val_loss
141,1.1683664814169918,7.31131004861423
142,0.8377527865980353,6.9274362080863545
143,0.61110516797219,7.072311646970255
144,0.8204892827197909,8.124901119087424
145,0.7872738263436726,8.041259280272893
146,0.5474944077432156,8.135760606399604
147,0.5645521357655525,7.453363626130989
148,0.6394813896289894,6.896079715474376
149,1.697210847666221,12.690311042325837
150,1.0194902723389012,6.645628518557975
151,0.634905008399593,8.042584153158325
152,1.8747140769514121,6.572009486412363
153,0.8672225069520729,8.633811466395855
154,0.6752247658691236,7.277362732482808
155,0.4200882328940289,9.378456927835941
156,0.6223599692540509,6.6798988270706365
157,0.8707957621663809,11.945766082831792
158,0.9686500463368637,6.866007192326443
159,0.7443829261963921,6.4478549765689035
160,0.5129731540967312,9.518999570182391
161,0.4583937233047826,7.604364356691284
162,1.6907344622803586,6.397365070214229
163,0.5463833715101438,6.232909780527864
164,1.0158295520980443,8.196040886055146
165,0.9681365992873907,7.043293650661196
166,0.4401412619543927,5.869316646030971
167,0.5668755846896342,6.334158650466374
168,0.209402486415846,6.820623176438468
169,0.759231746462839,6.247589842150254
170,2.909272944521425,21.0034602028983
171,6.734170094132423,7.477059151445117
172,3.446394613810948,8.119881495833397
173,1.3491789656026023,6.58102468081883
174,1.1146785574299949,8.266998789140157
175,0.9052469315273421,8.652581938675471
176,0.5713349399822099,8.3712255188397
177,0.3873967554952417,8.803139912230629
178,0.3137289493211678,8.909634181431361
179,0.4948588279741151,12.692823920931135
180,0.7023319822869131,7.531402621950422
181,0.9512935765087605,6.305720892069595
182,0.2879467349765556,7.496539066944804
183,0.9447431634845478,7.363890438207558
184,1.2430221055235182,11.054639401180404
185,0.5405036218996558,8.305583998028721
186,0.3737048203391688,12.695406590189252
187,0.40775159161005703,7.570434644818306
188,1.165620970938887,7.789772364976151
189,1.4117321032764656,6.793997397646308
190,0.6711474474785584,9.538941494721387
191,0.2052877752243408,8.511497831238168
192,0.11714460348178234,8.333564062469772
193,0.32801394670137335,8.357731504631895
194,0.332092486122357,9.498538170009851
195,0.38906235641999437,7.116801791425262
196,0.11096718105753618,6.991960357076356
197,0.07743517721870116,7.857273818791977
198,0.1245056133817083,7.049861845427325
199,0.03325221308373979,7.880050070051636
200,0.8127404902396458,12.799261925475937
201,1.3533258200623095,6.364796672548566
202,0.38748450869960444,10.326313506279673
203,0.3484460954953517,8.28938740491867
204,0.1264836351786341,7.973888124738421
205,0.3373498421694551,6.867321494434561
206,0.06814576499164104,5.819855905271003
207,0.8059681290760636,11.152755801166807
208,1.5759710132011346,11.085632881947927
209,0.36130208894610405,7.520897026572909
210,0.3736025326486145,6.704320052904742
211,0.2538455107382366,7.29450475664011
212,0.11092392641252705,7.316535767167807
213,0.11342461021350962,7.541983246803284
214,0.12086327503701406,8.3888846822083
215,0.17875725548115692,8.91212570933359
216,0.04610105065096702,8.902268781193666
217,0.10165450063401035,9.141715270334057
218,0.17611886487741554,9.547735758258828
219,0.041491958944659145,9.876163233204611
220,0.16510630448881006,8.127166861801275
221,0.5403553117731852,8.443588126849916
222,0.19635210585381305,8.034369499688703
223,0.09915450441518,7.305439806676337
224,0.18830583410869753,8.38168541581503
225,0.08962159101585192,7.753113412963493
226,0.12955530213990382,7.140767545904964
227,0.04076747120624142,7.373686700959557
228,0.09706030027674777,7.222892354708165
229,0.2871561757554965,8.969726562899139
230,0.6984189907754106,9.076465638088328
231,1.5478999155706592,6.85990102229906
232,0.4467033580876887,9.343287994885552
233,0.19861330477786915,8.385941695355411
234,0.3133122835507883,8.300274963889803
235,0.7837120102818257,8.073777703102678
236,0.6697221852705947,7.028669565916061
237,0.30462520506366025,7.388781015960766
238,0.26322496412987156,9.758365176751145
239,0.03189764105315719,8.377571843431465
240,0.02245806609945638,7.9563143178488
241,0.2109130740198972,7.91767528678091
242,0.024764681767140116,8.100185852497816
243,0.7676967169557299,10.418767073324748
244,1.5830037004447408,6.1978518365483195
245,0.4287671513323273,8.376727250537702
246,0.21003321538280165,6.367735952371731
247,0.03821612956900416,6.139218998174848
248,0.07019629668710488,6.736326951500295
249,0.05503674184105226,7.5209780173775345
250,0.07101616885380022,7.544672850087019
251,0.01302206632681191,7.188892423208537
252,0.1586319550738803,8.011518454179168
253,0.1581595144899828,8.285855057915407
254,0.8170293284180973,11.399145025227751
255,0.2586201265720384,7.025467607325742
256,0.16190931786383903,7.057764489586199
257,0.086570210156164,8.524997683990348
258,0.0525062270462513,8.869403622711875
259,0.05210924482837852,8.778354656017784
260,0.03255008768090712,7.9572969580601365
261,0.020882681511076435,8.139440001736927
262,0.019361471491200582,8.142733332800812
263,0.021081919066741,7.440256010092396
264,0.011260543234779366,7.2070489687113355
265,0.3239845589934183,13.257650736985463
266,0.17839652243336396,9.730207441274874
267,0.2462738980539143,8.531489689801154
268,0.19180578093177506,8.095514503008287
269,0.02571870745824916,7.804089188409437
270,0.20721835217305593,7.5733097698539495
271,0.24063738052999334,7.061043023264834
272,0.017696253789056624,7.767903703397939
273,0.07164083733888608,8.106864691845008
274,0.15619760375037522,8.184794267323534
275,0.2176588753604197,8.058168157103605
276,0.1332754114742524,9.323233331686684
277,0.02208259272655206,8.589326164618667
278,0.02428266786903675,8.0657327582594
279,0.11944901289617908,9.313138032964032
280,0.04317249659548646,9.654968623404525
281,0.010655860998667777,8.449163052486256
282,0.04939051880501211,7.721430877789056
283,0.051348876291220744,6.70080950117803
284,0.009387429737086807,6.545045688715098
285,0.0661519801776324,8.35277435095382
286,1.6424245023018946,7.431496139166744
287,0.28300345512772246,7.253907778242137
288,0.7040692585786539,11.521752436645329
289,0.03677253611385822,8.616395691609275
290,0.12211285019293427,8.591394451579877
291,0.12793500854500703,10.024250475955862
292,0.6395479366349589,11.518913856042284
293,0.08186733503160733,12.573446417959142
294,0.23139262839686126,10.640012871972951
295,0.14799877314362675,8.732653712105405
296,0.10013583764832999,10.66323503552537
297,0.07338441795270358,13.732601972396619
298,0.02451907252959375,12.180673402867146
299,0.0273943921783939,11.823991669242137
